fips,adate,sutter_county,case_count,case_count_sex_f,case_count_low_ice,case_count_medicaid
6005,10022000,kpsc,19,17,8.5,8.5
6006,10022000,kpsc,23,21,10.5,10.5
6008,10022000,kpsc,19,17,8.5,8.5
6009,10022000,kpsc,16,14,7,7
6041,10022000,sutter,21,19,9.5,9.5
6001,10032000,kpsc,19,17,8.5,8.5
6003,10032000,kpsc,21,19,9.5,9.5
6005,10032000,kpsc,21,19,9.5,9.5
6006,10032000,kpsc,19,17,8.5,8.5
6008,10032000,kpsc,17,15,7.5,7.5
6009,10032000,kpsc,18,16,8,8
6041,10032000,sutter,22,20,10,10
6001,10042000,kpsc,21,19,9.5,9.5
6003,10042000,kpsc,15,13,6.5,6.5
6005,10042000,kpsc,19,17,8.5,8.5
6006,10042000,kpsc,16,14,7,7
6008,10042000,kpsc,22,20,10,10
6009,10042000,kpsc,18,16,8,8
6041,10042000,sutter,19,17,8.5,8.5
6001,10052000,kpsc,19,17,8.5,8.5
6003,10052000,kpsc,19,17,8.5,8.5
6005,10052000,kpsc,22,20,10,10
6006,10052000,kpsc,18,16,8,8
6008,10052000,kpsc,19,17,8.5,8.5
6009,10052000,kpsc,22,20,10,10
6041,10052000,sutter,17,15,7.5,7.5
6001,10062000,kpsc,18,16,8,8
6003,10062000,kpsc,20,18,9,9
6005,10062000,kpsc,17,15,7.5,7.5
6006,10062000,kpsc,16,14,7,7
6008,10062000,kpsc,23,21,10.5,10.5
6009,10062000,kpsc,19,17,8.5,8.5
6041,10062000,sutter,19,17,8.5,8.5
6001,10072000,kpsc,19,17,8.5,8.5
6003,10072000,kpsc,21,19,9.5,9.5
6005,10072000,kpsc,23,21,10.5,10.5
6006,10072000,kpsc,18,16,8,8
6008,10072000,kpsc,19,17,8.5,8.5
6009,10072000,kpsc,19,17,8.5,8.5
6041,10072000,sutter,18,16,8,8
6001,10082000,kpsc,20,18,9,9
6003,10082000,kpsc,22,20,10,10
6005,10082000,kpsc,19,17,8.5,8.5
6006,10082000,kpsc,20,18,9,9
6008,10082000,kpsc,17,15,7.5,7.5
6009,10082000,kpsc,20,18,9,9
6041,10082000,sutter,17,15,7.5,7.5
6001,10092000,kpsc,14,12,6,6
6003,10092000,kpsc,18,16,8,8
6005,10092000,kpsc,17,15,7.5,7.5
6006,10092000,kpsc,20,18,9,9
6008,10092000,kpsc,19,17,8.5,8.5
6009,10092000,kpsc,22,20,10,10
6041,10092000,sutter,19,17,8.5,8.5
6001,10102000,kpsc,20,18,9,9
6003,10102000,kpsc,15,13,6.5,6.5
6005,10102000,kpsc,19,17,8.5,8.5
6006,10102000,kpsc,20,18,9,9
6008,10102000,kpsc,19,17,8.5,8.5
6009,10102000,kpsc,17,15,7.5,7.5
6041,10102000,sutter,18,16,8,8
6001,10112000,kpsc,16,14,7,7
6003,10112000,kpsc,19,17,8.5,8.5
6005,10112000,kpsc,23,21,10.5,10.5
6006,10112000,kpsc,21,19,9.5,9.5
6008,10112000,kpsc,18,16,8,8
6009,10112000,kpsc,23,21,10.5,10.5
6041,10112000,sutter,21,19,9.5,9.5
6001,10122000,kpsc,19,17,8.5,8.5
6003,10122000,kpsc,21,19,9.5,9.5
6005,10122000,kpsc,13,11,5.5,5.5
6006,10122000,kpsc,21,19,9.5,9.5
6008,10122000,kpsc,18,16,8,8
6009,10122000,kpsc,17,15,7.5,7.5
6041,10122000,sutter,19,17,8.5,8.5
6001,10132000,kpsc,18,16,8,8
6003,10132000,kpsc,19,17,8.5,8.5
6005,10132000,kpsc,16,14,7,7
6006,10132000,kpsc,18,16,8,8
6008,10132000,kpsc,21,19,9.5,9.5
6009,10132000,kpsc,20,18,9,9
6041,10132000,sutter,18,16,8,8
6001,10142000,kpsc,20,18,9,9
6003,10142000,kpsc,19,17,8.5,8.5
6005,10142000,kpsc,22,20,10,10
6006,10142000,kpsc,19,17,8.5,8.5
6008,10142000,kpsc,22,20,10,10
6009,10142000,kpsc,16,14,7,7
6041,10142000,sutter,20,18,9,9
6001,10152000,kpsc,18,16,8,8
6003,10152000,kpsc,19,17,8.5,8.5
6005,10152000,kpsc,21,19,9.5,9.5
6006,10152000,kpsc,20,18,9,9
6008,10152000,kpsc,19,17,8.5,8.5
6009,10152000,kpsc,19,17,8.5,8.5
6041,10152000,sutter,19,17,8.5,8.5
6001,10162000,kpsc,20,18,9,9
6003,10162000,kpsc,20,18,9,9
6005,10162000,kpsc,20,18,9,9
6006,10162000,kpsc,16,14,7,7
6008,10162000,kpsc,20,18,9,9
6009,10162000,kpsc,18,16,8,8
6041,10162000,sutter,21,19,9.5,9.5
6001,10172000,kpsc,18,16,8,8
6003,10172000,kpsc,18,16,8,8
6005,10172000,kpsc,21,19,9.5,9.5
6006,10172000,kpsc,20,18,9,9
6008,10172000,kpsc,16,14,7,7
6009,10172000,kpsc,20,18,9,9
6041,10172000,sutter,18,16,8,8
6001,10182000,kpsc,19,17,8.5,8.5
6003,10182000,kpsc,22,20,10,10
6005,10182000,kpsc,21,19,9.5,9.5
6006,10182000,kpsc,16,14,7,7
6008,10182000,kpsc,17,15,7.5,7.5
6009,10182000,kpsc,20,18,9,9
6041,10182000,sutter,21,19,9.5,9.5
6001,10192000,kpsc,20,18,9,9
6003,10192000,kpsc,20,18,9,9
6005,10192000,kpsc,19,17,8.5,8.5
6006,10192000,kpsc,19,17,8.5,8.5
6008,10192000,kpsc,18,16,8,8
6009,10192000,kpsc,19,17,8.5,8.5
6041,10192000,sutter,18,16,8,8
6001,10202000,kpsc,18,16,8,8
6003,10202000,kpsc,20,18,9,9
6005,10202000,kpsc,19,17,8.5,8.5
6006,10202000,kpsc,19,17,8.5,8.5
6008,10202000,kpsc,18,16,8,8
6009,10202000,kpsc,20,18,9,9
6041,10202000,sutter,21,19,9.5,9.5
6001,10212000,kpsc,17,15,7.5,7.5
6003,10212000,kpsc,20,18,9,9
6005,10212000,kpsc,17,15,7.5,7.5
6006,10212000,kpsc,19,17,8.5,8.5
6008,10212000,kpsc,16,14,7,7
6009,10212000,kpsc,19,17,8.5,8.5
6041,10212000,sutter,16,14,7,7
6001,10222000,kpsc,22,20,10,10
6003,10222000,kpsc,21,19,9.5,9.5
6005,10222000,kpsc,21,19,9.5,9.5
6006,10222000,kpsc,18,16,8,8
6008,10222000,kpsc,16,14,7,7
6009,10222000,kpsc,20,18,9,9
6041,10222000,sutter,19,17,8.5,8.5
6001,10232000,kpsc,18,16,8,8
6003,10232000,kpsc,19,17,8.5,8.5
6005,10232000,kpsc,17,15,7.5,7.5
6006,10232000,kpsc,21,19,9.5,9.5
6008,10232000,kpsc,16,14,7,7
6009,10232000,kpsc,20,18,9,9
6041,10232000,sutter,20,18,9,9
6001,10242000,kpsc,17,15,7.5,7.5
6003,10242000,kpsc,18,16,8,8
6005,10242000,kpsc,19,17,8.5,8.5
6006,10242000,kpsc,20,18,9,9
6008,10242000,kpsc,20,18,9,9
6009,10242000,kpsc,17,15,7.5,7.5
6041,10242000,sutter,22,20,10,10
6001,10252000,kpsc,19,17,8.5,8.5
6003,10252000,kpsc,19,17,8.5,8.5
6005,10252000,kpsc,20,18,9,9
6006,10252000,kpsc,20,18,9,9
6008,10252000,kpsc,21,19,9.5,9.5
6009,10252000,kpsc,20,18,9,9
6041,10252000,sutter,19,17,8.5,8.5
6001,10262000,kpsc,20,18,9,9
6003,10262000,kpsc,19,17,8.5,8.5
6005,10262000,kpsc,22,20,10,10
6006,10262000,kpsc,19,17,8.5,8.5
6008,10262000,kpsc,20,18,9,9
6009,10262000,kpsc,20,18,9,9
6041,10262000,sutter,18,16,8,8
6001,10272000,kpsc,20,18,9,9
6003,10272000,kpsc,21,19,9.5,9.5
6005,10272000,kpsc,17,15,7.5,7.5
6006,10272000,kpsc,20,18,9,9
6008,10272000,kpsc,23,21,10.5,10.5
6009,10272000,kpsc,23,21,10.5,10.5
6041,10272000,sutter,20,18,9,9
6001,10282000,kpsc,22,20,10,10
6003,10282000,kpsc,16,14,7,7
6005,10282000,kpsc,23,21,10.5,10.5
6006,10282000,kpsc,20,18,9,9
6008,10282000,kpsc,21,19,9.5,9.5
6009,10282000,kpsc,21,19,9.5,9.5
6041,10282000,sutter,22,20,10,10
6001,10292000,kpsc,21,19,9.5,9.5
6003,10292000,kpsc,14,12,6,6
6005,10292000,kpsc,21,19,9.5,9.5
6006,10292000,kpsc,20,18,9,9
6008,10292000,kpsc,20,18,9,9
6009,10292000,kpsc,18,16,8,8
6041,10292000,sutter,20,18,9,9
6001,10302000,kpsc,18,16,8,8
6003,10302000,kpsc,19,17,8.5,8.5
6005,10302000,kpsc,20,18,9,9
6006,10302000,kpsc,19,17,8.5,8.5
6008,10302000,kpsc,18,16,8,8
6009,10302000,kpsc,21,19,9.5,9.5
6041,10302000,sutter,20,18,9,9
6001,10312000,kpsc,18,16,8,8
6003,10312000,kpsc,20,18,9,9
6005,10312000,kpsc,19,17,8.5,8.5
6006,10312000,kpsc,17,15,7.5,7.5
6008,10312000,kpsc,20,18,9,9
6009,10312000,kpsc,17,15,7.5,7.5
6041,10312000,sutter,20,18,9,9
6001,11012000,kpsc,22,20,10,10
6003,11012000,kpsc,20,18,9,9
6005,11012000,kpsc,20,18,9,9
6006,11012000,kpsc,18,16,8,8
6008,11012000,kpsc,21,19,9.5,9.5
6009,11012000,kpsc,21,19,9.5,9.5
6041,11012000,sutter,23,21,10.5,10.5
6001,11022000,kpsc,20,18,9,9
6003,11022000,kpsc,20,18,9,9
6005,11022000,kpsc,17,15,7.5,7.5
6006,11022000,kpsc,18,16,8,8
6008,11022000,kpsc,17,15,7.5,7.5
6009,11022000,kpsc,18,16,8,8
6041,11022000,sutter,17,15,7.5,7.5
6001,11032000,kpsc,20,18,9,9
6003,11032000,kpsc,19,17,8.5,8.5
6005,11032000,kpsc,18,16,8,8
6006,11032000,kpsc,19,17,8.5,8.5
6008,11032000,kpsc,20,18,9,9
6009,11032000,kpsc,20,18,9,9
6041,11032000,sutter,20,18,9,9
6001,11042000,kpsc,19,17,8.5,8.5
6003,11042000,kpsc,21,19,9.5,9.5
6005,11042000,kpsc,19,17,8.5,8.5
6006,11042000,kpsc,20,18,9,9
6008,11042000,kpsc,21,19,9.5,9.5
6009,11042000,kpsc,21,19,9.5,9.5
6041,11042000,sutter,19,17,8.5,8.5
6001,11052000,kpsc,19,17,8.5,8.5
6003,11052000,kpsc,19,17,8.5,8.5
6005,11052000,kpsc,20,18,9,9
6006,11052000,kpsc,23,21,10.5,10.5
6008,11052000,kpsc,18,16,8,8
6009,11052000,kpsc,20,18,9,9
6041,11052000,sutter,20,18,9,9
6001,11062000,kpsc,22,20,10,10
6003,11062000,kpsc,18,16,8,8
6005,11062000,kpsc,20,18,9,9
6006,11062000,kpsc,17,15,7.5,7.5
6008,11062000,kpsc,15,13,6.5,6.5
6009,11062000,kpsc,16,14,7,7
6041,11062000,sutter,18,16,8,8
6001,11072000,kpsc,21,19,9.5,9.5
6003,11072000,kpsc,20,18,9,9
6005,11072000,kpsc,21,19,9.5,9.5
6006,11072000,kpsc,19,17,8.5,8.5
6008,11072000,kpsc,21,19,9.5,9.5
6009,11072000,kpsc,24,22,11,11
6041,11072000,sutter,19,17,8.5,8.5
6001,11082000,kpsc,19,17,8.5,8.5
6003,11082000,kpsc,20,18,9,9
6005,11082000,kpsc,21,19,9.5,9.5
6006,11082000,kpsc,23,21,10.5,10.5
6008,11082000,kpsc,19,17,8.5,8.5
6009,11082000,kpsc,23,21,10.5,10.5
6041,11082000,sutter,20,18,9,9
6001,11092000,kpsc,21,19,9.5,9.5
6003,11092000,kpsc,17,15,7.5,7.5
6005,11092000,kpsc,19,17,8.5,8.5
6006,11092000,kpsc,19,17,8.5,8.5
6008,11092000,kpsc,19,17,8.5,8.5
6009,11092000,kpsc,16,14,7,7
6041,11092000,sutter,19,17,8.5,8.5
6001,11102000,kpsc,23,21,10.5,10.5
6003,11102000,kpsc,19,17,8.5,8.5
6005,11102000,kpsc,19,17,8.5,8.5
6006,11102000,kpsc,22,20,10,10
6008,11102000,kpsc,16,14,7,7
6009,11102000,kpsc,17,15,7.5,7.5
6041,11102000,sutter,18,16,8,8
6001,11112000,kpsc,18,16,8,8
6003,11112000,kpsc,17,15,7.5,7.5
6005,11112000,kpsc,18,16,8,8
6006,11112000,kpsc,17,15,7.5,7.5
6008,11112000,kpsc,20,18,9,9
6009,11112000,kpsc,20,18,9,9
6041,11112000,sutter,18,16,8,8
6001,11122000,kpsc,22,20,10,10
6003,11122000,kpsc,19,17,8.5,8.5
6005,11122000,kpsc,17,15,7.5,7.5
6006,11122000,kpsc,22,20,10,10
6008,11122000,kpsc,19,17,8.5,8.5
6009,11122000,kpsc,18,16,8,8
6041,11122000,sutter,19,17,8.5,8.5
6001,11132000,kpsc,18,16,8,8
6003,11132000,kpsc,21,19,9.5,9.5
6005,11132000,kpsc,18,16,8,8
6006,11132000,kpsc,19,17,8.5,8.5
6008,11132000,kpsc,15,13,6.5,6.5
6009,11132000,kpsc,18,16,8,8
6041,11132000,sutter,21,19,9.5,9.5
6001,11142000,kpsc,19,17,8.5,8.5
6003,11142000,kpsc,19,17,8.5,8.5
6005,11142000,kpsc,20,18,9,9
6006,11142000,kpsc,18,16,8,8
6008,11142000,kpsc,19,17,8.5,8.5
6009,11142000,kpsc,19,17,8.5,8.5
6041,11142000,sutter,19,17,8.5,8.5
6001,11152000,kpsc,21,19,9.5,9.5
6003,11152000,kpsc,19,17,8.5,8.5
6005,11152000,kpsc,21,19,9.5,9.5
6006,11152000,kpsc,17,15,7.5,7.5
6008,11152000,kpsc,19,17,8.5,8.5
6009,11152000,kpsc,19,17,8.5,8.5
6041,11152000,sutter,19,17,8.5,8.5
6001,11162000,kpsc,21,19,9.5,9.5
6003,11162000,kpsc,20,18,9,9
6005,11162000,kpsc,19,17,8.5,8.5
6006,11162000,kpsc,21,19,9.5,9.5
6008,11162000,kpsc,16,14,7,7
6009,11162000,kpsc,21,19,9.5,9.5
6041,11162000,sutter,19,17,8.5,8.5
6001,11172000,kpsc,18,16,8,8
6003,11172000,kpsc,18,16,8,8
6005,11172000,kpsc,20,18,9,9
6006,11172000,kpsc,19,17,8.5,8.5
6008,11172000,kpsc,19,17,8.5,8.5
6009,11172000,kpsc,23,21,10.5,10.5
6041,11172000,sutter,18,16,8,8
6001,11182000,kpsc,19,17,8.5,8.5
6003,11182000,kpsc,20,18,9,9
6005,11182000,kpsc,19,17,8.5,8.5
6006,11182000,kpsc,22,20,10,10
6008,11182000,kpsc,21,19,9.5,9.5
6009,11182000,kpsc,18,16,8,8
6041,11182000,sutter,18,16,8,8
6001,11192000,kpsc,21,19,9.5,9.5
6003,11192000,kpsc,21,19,9.5,9.5
6005,11192000,kpsc,23,21,10.5,10.5
6006,11192000,kpsc,19,17,8.5,8.5
6008,11192000,kpsc,19,17,8.5,8.5
6009,11192000,kpsc,19,17,8.5,8.5
6041,11192000,sutter,19,17,8.5,8.5
6001,11202000,kpsc,19,17,8.5,8.5
6003,11202000,kpsc,19,17,8.5,8.5
6005,11202000,kpsc,20,18,9,9
6006,11202000,kpsc,20,18,9,9
6008,11202000,kpsc,17,15,7.5,7.5
6009,11202000,kpsc,17,15,7.5,7.5
6041,11202000,sutter,19,17,8.5,8.5
6001,11212000,kpsc,18,16,8,8
6003,11212000,kpsc,19,17,8.5,8.5
6005,11212000,kpsc,17,15,7.5,7.5
6006,11212000,kpsc,16,14,7,7
6008,11212000,kpsc,19,17,8.5,8.5
6009,11212000,kpsc,19,17,8.5,8.5
6041,11212000,sutter,18,16,8,8
6001,11222000,kpsc,20,18,9,9
6003,11222000,kpsc,23,21,10.5,10.5
6005,11222000,kpsc,15,13,6.5,6.5
6006,11222000,kpsc,21,19,9.5,9.5
6008,11222000,kpsc,17,15,7.5,7.5
6009,11222000,kpsc,23,21,10.5,10.5
6041,11222000,sutter,20,18,9,9
6001,11232000,kpsc,19,17,8.5,8.5
6003,11232000,kpsc,21,19,9.5,9.5
6005,11232000,kpsc,15,13,6.5,6.5
6006,11232000,kpsc,22,20,10,10
6008,11232000,kpsc,20,18,9,9
6009,11232000,kpsc,22,20,10,10
6041,11232000,sutter,19,17,8.5,8.5
6001,11242000,kpsc,19,17,8.5,8.5
6003,11242000,kpsc,21,19,9.5,9.5
6005,11242000,kpsc,19,17,8.5,8.5
6006,11242000,kpsc,19,17,8.5,8.5
6008,11242000,kpsc,20,18,9,9
6009,11242000,kpsc,19,17,8.5,8.5
6041,11242000,sutter,19,17,8.5,8.5
6001,11252000,kpsc,14,12,6,6
6003,11252000,kpsc,17,15,7.5,7.5
6005,11252000,kpsc,17,15,7.5,7.5
6006,11252000,kpsc,16,14,7,7
6008,11252000,kpsc,21,19,9.5,9.5
6009,11252000,kpsc,20,18,9,9
6041,11252000,sutter,18,16,8,8
6001,11262000,kpsc,20,18,9,9
6003,11262000,kpsc,20,18,9,9
6005,11262000,kpsc,19,17,8.5,8.5
6006,11262000,kpsc,22,20,10,10
6008,11262000,kpsc,16,14,7,7
6009,11262000,kpsc,19,17,8.5,8.5
6041,11262000,sutter,22,20,10,10
6001,11272000,kpsc,22,20,10,10
6003,11272000,kpsc,21,19,9.5,9.5
6005,11272000,kpsc,23,21,10.5,10.5
6006,11272000,kpsc,20,18,9,9
6008,11272000,kpsc,17,15,7.5,7.5
6009,11272000,kpsc,24,22,11,11
6041,11272000,sutter,18,16,8,8
6001,11282000,kpsc,17,15,7.5,7.5
6003,11282000,kpsc,20,18,9,9
6005,11282000,kpsc,19,17,8.5,8.5
6006,11282000,kpsc,24,22,11,11
6008,11282000,kpsc,18,16,8,8
6009,11282000,kpsc,21,19,9.5,9.5
6041,11282000,sutter,17,15,7.5,7.5
6001,11292000,kpsc,22,20,10,10
6003,11292000,kpsc,22,20,10,10
6005,11292000,kpsc,22,20,10,10
6006,11292000,kpsc,17,15,7.5,7.5
6008,11292000,kpsc,20,18,9,9
6009,11292000,kpsc,16,14,7,7
6041,11292000,sutter,22,20,10,10
6001,11302000,kpsc,20,18,9,9
6003,11302000,kpsc,15,13,6.5,6.5
6005,11302000,kpsc,20,18,9,9
6006,11302000,kpsc,19,17,8.5,8.5
6008,11302000,kpsc,21,19,9.5,9.5
6009,11302000,kpsc,16,14,7,7
6041,11302000,sutter,21,19,9.5,9.5
6001,12012000,kpsc,21,19,9.5,9.5
6003,12012000,kpsc,20,18,9,9
6005,12012000,kpsc,23,21,10.5,10.5
6006,12012000,kpsc,19,17,8.5,8.5
6008,12012000,kpsc,15,13,6.5,6.5
6009,12012000,kpsc,19,17,8.5,8.5
6041,12012000,sutter,19,17,8.5,8.5
6001,12022000,kpsc,20,18,9,9
6003,12022000,kpsc,18,16,8,8
6005,12022000,kpsc,21,19,9.5,9.5
6006,12022000,kpsc,22,20,10,10
6008,12022000,kpsc,20,18,9,9
6009,12022000,kpsc,19,17,8.5,8.5
6041,12022000,sutter,18,16,8,8
6001,12032000,kpsc,22,20,10,10
6003,12032000,kpsc,20,18,9,9
6005,12032000,kpsc,21,19,9.5,9.5
6006,12032000,kpsc,21,19,9.5,9.5
6008,12032000,kpsc,19,17,8.5,8.5
6009,12032000,kpsc,22,20,10,10
6041,12032000,sutter,22,20,10,10
6001,12042000,kpsc,20,18,9,9
6003,12042000,kpsc,22,20,10,10
6005,12042000,kpsc,18,16,8,8
6006,12042000,kpsc,21,19,9.5,9.5
6008,12042000,kpsc,18,16,8,8
6009,12042000,kpsc,19,17,8.5,8.5
6041,12042000,sutter,20,18,9,9
6001,12052000,kpsc,25,23,11.5,11.5
6003,12052000,kpsc,18,16,8,8
6005,12052000,kpsc,20,18,9,9
6006,12052000,kpsc,21,19,9.5,9.5
6008,12052000,kpsc,17,15,7.5,7.5
6009,12052000,kpsc,16,14,7,7
6041,12052000,sutter,21,19,9.5,9.5
6001,12062000,kpsc,17,15,7.5,7.5
6003,12062000,kpsc,24,22,11,11
6005,12062000,kpsc,20,18,9,9
6006,12062000,kpsc,16,14,7,7
6008,12062000,kpsc,21,19,9.5,9.5
6009,12062000,kpsc,15,13,6.5,6.5
6041,12062000,sutter,18,16,8,8
6001,12072000,kpsc,15,13,6.5,6.5
6003,12072000,kpsc,19,17,8.5,8.5
6005,12072000,kpsc,21,19,9.5,9.5
6006,12072000,kpsc,15,13,6.5,6.5
6008,12072000,kpsc,21,19,9.5,9.5
6009,12072000,kpsc,22,20,10,10
6041,12072000,sutter,20,18,9,9
6001,12082000,kpsc,24,22,11,11
6003,12082000,kpsc,18,16,8,8
6005,12082000,kpsc,18,16,8,8
6006,12082000,kpsc,21,19,9.5,9.5
6008,12082000,kpsc,19,17,8.5,8.5
6009,12082000,kpsc,22,20,10,10
6041,12082000,sutter,19,17,8.5,8.5
6001,12092000,kpsc,21,19,9.5,9.5
6003,12092000,kpsc,21,19,9.5,9.5
6005,12092000,kpsc,20,18,9,9
6006,12092000,kpsc,20,18,9,9
6008,12092000,kpsc,19,17,8.5,8.5
6009,12092000,kpsc,17,15,7.5,7.5
6041,12092000,sutter,18,16,8,8
6001,12102000,kpsc,20,18,9,9
6003,12102000,kpsc,19,17,8.5,8.5
6005,12102000,kpsc,19,17,8.5,8.5
6006,12102000,kpsc,21,19,9.5,9.5
6008,12102000,kpsc,17,15,7.5,7.5
6009,12102000,kpsc,20,18,9,9
6041,12102000,sutter,19,17,8.5,8.5
6001,12112000,kpsc,21,19,9.5,9.5
6003,12112000,kpsc,18,16,8,8
6005,12112000,kpsc,20,18,9,9
6006,12112000,kpsc,21,19,9.5,9.5
6008,12112000,kpsc,18,16,8,8
6009,12112000,kpsc,15,13,6.5,6.5
6041,12112000,sutter,17,15,7.5,7.5
6001,12122000,kpsc,20,18,9,9
6003,12122000,kpsc,22,20,10,10
6005,12122000,kpsc,22,20,10,10
6006,12122000,kpsc,21,19,9.5,9.5
6008,12122000,kpsc,18,16,8,8
6009,12122000,kpsc,16,14,7,7
6041,12122000,sutter,18,16,8,8
6001,12132000,kpsc,22,20,10,10
6003,12132000,kpsc,17,15,7.5,7.5
6005,12132000,kpsc,18,16,8,8
6006,12132000,kpsc,18,16,8,8
6008,12132000,kpsc,19,17,8.5,8.5
6009,12132000,kpsc,19,17,8.5,8.5
6041,12132000,sutter,21,19,9.5,9.5
6001,12142000,kpsc,16,14,7,7
6003,12142000,kpsc,19,17,8.5,8.5
6005,12142000,kpsc,21,19,9.5,9.5
6006,12142000,kpsc,15,13,6.5,6.5
6008,12142000,kpsc,24,22,11,11
6009,12142000,kpsc,19,17,8.5,8.5
6041,12142000,sutter,19,17,8.5,8.5
6001,12152000,kpsc,23,21,10.5,10.5
6003,12152000,kpsc,17,15,7.5,7.5
6005,12152000,kpsc,21,19,9.5,9.5
6006,12152000,kpsc,21,19,9.5,9.5
6008,12152000,kpsc,21,19,9.5,9.5
6009,12152000,kpsc,20,18,9,9
6041,12152000,sutter,21,19,9.5,9.5
6001,12162000,kpsc,21,19,9.5,9.5
6003,12162000,kpsc,22,20,10,10
6005,12162000,kpsc,18,16,8,8
6006,12162000,kpsc,20,18,9,9
6008,12162000,kpsc,19,17,8.5,8.5
6009,12162000,kpsc,20,18,9,9
6041,12162000,sutter,16,14,7,7
6001,12172000,kpsc,16,14,7,7
6003,12172000,kpsc,19,17,8.5,8.5
6005,12172000,kpsc,21,19,9.5,9.5
6006,12172000,kpsc,17,15,7.5,7.5
6008,12172000,kpsc,22,20,10,10
6009,12172000,kpsc,22,20,10,10
6041,12172000,sutter,18,16,8,8
6001,12182000,kpsc,21,19,9.5,9.5
6003,12182000,kpsc,17,15,7.5,7.5
6005,12182000,kpsc,17,15,7.5,7.5
6006,12182000,kpsc,20,18,9,9
6008,12182000,kpsc,20,18,9,9
6009,12182000,kpsc,22,20,10,10
6041,12182000,sutter,18,16,8,8
6001,12192000,kpsc,19,17,8.5,8.5
6003,12192000,kpsc,20,18,9,9
6005,12192000,kpsc,22,20,10,10
6006,12192000,kpsc,19,17,8.5,8.5
6008,12192000,kpsc,18,16,8,8
6009,12192000,kpsc,24,22,11,11
6041,12192000,sutter,17,15,7.5,7.5
6001,12202000,kpsc,20,18,9,9
6003,12202000,kpsc,18,16,8,8
6005,12202000,kpsc,19,17,8.5,8.5
6006,12202000,kpsc,19,17,8.5,8.5
6008,12202000,kpsc,19,17,8.5,8.5
6009,12202000,kpsc,21,19,9.5,9.5
6041,12202000,sutter,21,19,9.5,9.5
6001,12212000,kpsc,21,19,9.5,9.5
6003,12212000,kpsc,21,19,9.5,9.5
6005,12212000,kpsc,20,18,9,9
6006,12212000,kpsc,20,18,9,9
6008,12212000,kpsc,20,18,9,9
6009,12212000,kpsc,19,17,8.5,8.5
6041,12212000,sutter,18,16,8,8
6001,12222000,kpsc,16,14,7,7
6003,12222000,kpsc,23,21,10.5,10.5
6005,12222000,kpsc,20,18,9,9
6006,12222000,kpsc,21,19,9.5,9.5
6008,12222000,kpsc,19,17,8.5,8.5
6009,12222000,kpsc,22,20,10,10
6041,12222000,sutter,19,17,8.5,8.5
6001,12232000,kpsc,22,20,10,10
6003,12232000,kpsc,18,16,8,8
6005,12232000,kpsc,20,18,9,9
6006,12232000,kpsc,19,17,8.5,8.5
6008,12232000,kpsc,23,21,10.5,10.5
6009,12232000,kpsc,22,20,10,10
6041,12232000,sutter,17,15,7.5,7.5
6001,12242000,kpsc,20,18,9,9
6003,12242000,kpsc,20,18,9,9
6005,12242000,kpsc,16,14,7,7
6006,12242000,kpsc,21,19,9.5,9.5
6008,12242000,kpsc,23,21,10.5,10.5
6009,12242000,kpsc,23,21,10.5,10.5
6041,12242000,sutter,22,20,10,10
6001,12252000,kpsc,18,16,8,8
6003,12252000,kpsc,21,19,9.5,9.5
6005,12252000,kpsc,21,19,9.5,9.5
6006,12252000,kpsc,19,17,8.5,8.5
6008,12252000,kpsc,17,15,7.5,7.5
6009,12252000,kpsc,22,20,10,10
6041,12252000,sutter,21,19,9.5,9.5
6001,12262000,kpsc,18,16,8,8
6003,12262000,kpsc,18,16,8,8
6005,12262000,kpsc,18,16,8,8
6006,12262000,kpsc,20,18,9,9
6008,12262000,kpsc,18,16,8,8
6009,12262000,kpsc,20,18,9,9
6041,12262000,sutter,21,19,9.5,9.5
6001,12272000,kpsc,19,17,8.5,8.5
6003,12272000,kpsc,18,16,8,8
6005,12272000,kpsc,23,21,10.5,10.5
6006,12272000,kpsc,22,20,10,10
6008,12272000,kpsc,19,17,8.5,8.5
6009,12272000,kpsc,24,22,11,11
6041,12272000,sutter,17,15,7.5,7.5
6001,12282000,kpsc,21,19,9.5,9.5
6003,12282000,kpsc,23,21,10.5,10.5
6005,12282000,kpsc,20,18,9,9
6006,12282000,kpsc,19,17,8.5,8.5
6008,12282000,kpsc,19,17,8.5,8.5
6009,12282000,kpsc,20,18,9,9
6041,12282000,sutter,20,18,9,9
6001,12292000,kpsc,21,19,9.5,9.5
6003,12292000,kpsc,25,23,11.5,11.5
6005,12292000,kpsc,19,17,8.5,8.5
6006,12292000,kpsc,18,16,8,8
6008,12292000,kpsc,24,22,11,11
6009,12292000,kpsc,20,18,9,9
6041,12292000,sutter,17,15,7.5,7.5
6001,12302000,kpsc,19,17,8.5,8.5
6003,12302000,kpsc,20,18,9,9
6005,12302000,kpsc,20,18,9,9
6006,12302000,kpsc,14,12,6,6
6008,12302000,kpsc,15,13,6.5,6.5
6009,12302000,kpsc,23,21,10.5,10.5
6041,12302000,sutter,21,19,9.5,9.5
6001,12312000,kpsc,20,18,9,9
6003,12312000,kpsc,21,19,9.5,9.5
6005,12312000,kpsc,23,21,10.5,10.5
6006,12312000,kpsc,20,18,9,9
6008,12312000,kpsc,20,18,9,9
6009,12312000,kpsc,23,21,10.5,10.5
6041,12312000,sutter,20,18,9,9
